,datetime,lat1,lon1,timestamp,lat2,lon2
152,2021-06-16 20:58:17.160600,35.99318967,-86.59650867,1623877097.1606,35.99330167,-86.59670633
153,2021-06-16 20:58:17.193900,35.99318983,-86.59650917,1623877097.1939,35.99330183,-86.59670667
154,2021-06-16 20:58:17.227200,35.99319,-86.59650983,1623877097.2272,35.993302,-86.59670683
155,2021-06-16 20:58:17.260500,35.99319033,-86.59651033,1623877097.2605,35.99330217,-86.596707
156,2021-06-16 20:58:17.293800,35.99319067,-86.59651117,1623877097.2938,35.99330233,-86.59670733
157,2021-06-16 20:58:17.327100,35.99319083,-86.59651167,1623877097.3271,35.9933025,-86.5967075
158,2021-06-16 20:58:17.360400,35.993191,-86.59651233,1623877097.3604,35.99330033,-86.59670533
159,2021-06-16 20:58:17.393700,35.99319133,-86.59651283,1623877097.3937,35.9933005,-86.5967055
160,2021-06-16 20:58:17.427000,35.9931915,-86.5965135,1623877097.427,35.99330067,-86.59670567
161,2021-06-16 20:58:17.460300,35.99319167,-86.596514,1623877097.4603,35.99330067,-86.59670583
162,2021-06-16 20:58:17.493600,35.993192,-86.59651467,1623877097.4936,35.99330083,-86.596706
163,2021-06-16 20:58:17.526900,35.99319217,-86.59651517,1623877097.5269,35.99330083,-86.59670617
164,2021-06-16 20:58:17.560200,35.99319233,-86.59651583,1623877097.5602,35.993301,-86.59670617
165,2021-06-16 20:58:17.593500,35.99319267,-86.5965165,1623877097.5935,35.99330117,-86.59670633
166,2021-06-16 20:58:17.626800,35.99319283,-86.596517,1623877097.6268,35.99330117,-86.5967065
167,2021-06-16 20:58:17.660100,35.993193,-86.59651767,1623877097.6601,35.99330133,-86.59670667
168,2021-06-16 20:58:17.693400,35.99319333,-86.59651817,1623877097.6934,35.99330133,-86.59670683
169,2021-06-16 20:58:17.726700,35.9931935,-86.59651883,1623877097.7267,35.9933015,-86.596707
170,2021-06-16 20:58:17.760000,35.9931935,-86.59651933,1623877097.76,35.99330167,-86.596707
171,2021-06-16 20:58:17.793300,35.99319383,-86.59652,1623877097.7933,35.99330167,-86.59670717
172,2021-06-16 20:58:17.826600,35.993194,-86.59652067,1623877097.8266,35.99330183,-86.59670733
173,2021-06-16 20:58:17.859900,35.99319417,-86.59652117,1623877097.8599,35.99330183,-86.5967075
174,2021-06-16 20:58:17.893200,35.9931945,-86.59652183,1623877097.8932,35.99329983,-86.59670517
175,2021-06-16 20:58:17.926500,35.99319467,-86.59652233,1623877097.9265,35.99329983,-86.59670517
176,2021-06-16 20:58:17.959800,35.99319483,-86.596523,1623877097.9598,35.9933,-86.59670533
177,2021-06-16 20:58:17.993100,35.99319517,-86.5965235,1623877097.9931,35.9933,-86.59670533
178,2021-06-16 20:58:18.026400,35.99319533,-86.59652417,1623877098.0264,35.9933,-86.5967055
179,2021-06-16 20:58:18.059700,35.9931955,-86.59652483,1623877098.0597,35.9933,-86.5967055
180,2021-06-16 20:58:18.093000,35.99319583,-86.59652533,1623877098.093,35.99330017,-86.5967055
181,2021-06-16 20:58:18.126300,35.993196,-86.596526,1623877098.1263,35.99330017,-86.59670567
182,2021-06-16 20:58:18.159600,35.99319617,-86.5965265,1623877098.1596,35.99330017,-86.59670567
183,2021-06-16 20:58:18.192900,35.9931965,-86.59652717,1623877098.1929,35.99330017,-86.59670567
184,2021-06-16 20:58:18.226200,35.99319667,-86.59652767,1623877098.2262,35.99330033,-86.59670583
185,2021-06-16 20:58:18.259500,35.99319683,-86.59652833,1623877098.2595,35.99330033,-86.59670583
